id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
320877,CML4,seaplane_base,"Morrison Lake Seaplane Base",44.8705,-79.461,716,NA,CA,CA-ON,Gravenhurst,0,CML4,,CML4,,https://en.wikipedia.org/wiki/Gravenhurst_(Morrison_Lake)_Water_Aerodrome,,0,2016-10-21T13:05:39+00:00
320878,CA-0666,seaplane_base,"Duplicate - Morrison Lake Seaplane Base",44.8705,-79.461,716,NA,CA,CA-ON,Gravenhurst,0,,,,,https://en.wikipedia.org/wiki/Gravenhurst_(Morrison_Lake)_Water_Aerodrome,,0,2019-09-29T23:00:41+00:00
320059,CA-0581,heliport,"Green Island Lightstation Helipad",54.5685401,-130.70648,3,NA,CA,CA-BC,"Green Island",0,,,AQ2,,,,0,2016-09-03T12:23:46+00:00
320583,CA-0632,closed,"Green Lake Water Aerodrome",54.27,-107.795,1493,NA,CA,CA-SK,"Green Lake",0,,,JJ3,,,,0,2016-09-29T15:53:26+00:00
317827,CA-0569,closed,"Gunnar Airport",59.4092,-108.8543,805,NA,CA,CA-SK,"Gunnar Uranium Mine",0,,,,,,,0,2016-05-07T23:05:35+00:00
320323,CGF3,closed,"Guliker Field",52.523603,-106.3583,1620,NA,CA,CA-SK,Hague,0,CGF3,,CGF3,,https://en.wikipedia.org/wiki/Hague/Guliker_Field_Aerodrome,,0,2016-09-16T19:31:08+00:00
320324,CWD3,heliport,"Hamilton/Waterdown Heliport",43.3243,-79.9361,795,NA,CA,CA-ON,Hamilton,0,CWD3,,CWD3,,,,0,2016-09-16T19:41:45+00:00
308537,CA-0521,small_airport,"Mount Forest Roths' Field",44.23,-81.026667,,NA,CA,CA-ON,Hanover,0,,,,,,,0,2016-02-01T14:59:39+00:00
320174,CHD2,heliport,"Hardisty Health Centre Helipad",52.6689,-111.307101,2075,NA,CA,CA-AB,Hardistry,0,CHD2,,CHD2,,,,0,2016-09-09T21:39:35+00:00
46629,CA-0447,small_airport,"Gamble Field",43.3576842766,-79.9830651283,,NA,CA,CA-ON,"Harper Corners",0,,,,,,,0,2013-12-07T08:41:34+00:00
320325,CSW6,small_airport,"Sweetwater Farms Airport",44.3459,-77.9277,690,NA,CA,CA-ON,Hastings,0,CSW6,,CSW6,,https://en.wikipedia.org/wiki/Hastings/Sweetwater_Farms_Aerodrome,,0,2016-09-16T19:59:39+00:00
325588,CA-0705,closed,"Havre Aubert Airport",47.223818,-61.828659,24,NA,CA,CA-QC,"Havre Aubert",0,,,,,,,0,2017-11-24T07:20:18+00:00
316411,CA-0563,small_airport,"Hay Island Airstrip",44.8902,-80.9773,767,NA,CA,CA-ON,"Hay Island",0,,,,,,,0,2015-11-22T06:33:26+00:00
44558,CA-0323,small_airport,"Private Airstrip",55.46689987182617,-127.7030029296875,1061,NA,CA,CA-BC,Hazelton,0,,,,,,,0,2009-07-01T17:12:31+00:00
320831,CDL5,seaplane_base,"Doctor’s Lake East Water Aerodrome",43.8817,-66.0975,13,NA,CA,CA-NS,Hebron,0,CDL5,,CDL5,,https://en.wikipedia.org/wiki/Doctor%27s_Lake_East_Water_Aerodrome,,0,2016-10-16T09:55:58+00:00
320716,CA-0660,heliport,"Bonilla Island Lightstation Helipad",53.492902,-130.6353,13,NA,CA,CA-BC,"Hecate Strait",0,,,AC7,,,CWVB,0,2016-10-08T15:04:09+00:00
39806,CA-0160,closed,"Highwood Livestock Auction Airport",50.650001525878906,-113.8499984741211,,NA,CA,CA-AB,"High River",0,,,,,,,0,2008-07-22T22:21:12+00:00
39807,CA-0161,closed,"King Ranch Airport",50.599998474121094,-114.08300018310547,,NA,CA,CA-AB,"High River",0,,,,,,,0,2008-07-22T22:21:01+00:00
320175,CHR2,heliport,"High River Hospital Helipad",50.5761,-113.8793,3411,NA,CA,CA-AB,"High River",0,CHR2,,CHR2,,,,0,2016-09-09T22:29:14+00:00
320651,CHL2,small_airport,"Hillaton/Kings Aerodrome",45.1442,-64.4229,89,NA,CA,CA-NS,Hillaton,0,CHL2,,CHL2,,https://en.wikipedia.org/wiki/Hillaton/Kings_Aerodrome,,0,2016-10-06T00:07:15+00:00
320652,CHS3,small_airport,"Beck Farm Airport",49.3366,-113.5733,3695,NA,CA,CA-AB,Hillspring,0,CHS3,,CHS3,,https://en.wikipedia.org/wiki/Hillspring_(Beck_Farm)_Aerodrome,,0,2017-04-01T13:55:43+00:00
320293,CA-0603,closed,"Homathko River Airport",50.9501002,-124.8848,30,NA,CA,CA-BC,"Homathko River",0,,,BS2,,,,0,2016-09-15T08:12:42+00:00
43879,CDL7,small_airport,"Doris Lake",68.1252746582,-106.585281372,50,NA,CA,CA-NU,"Hope Bay",0,,JOJ,CDL7,,https://en.wikipedia.org/wiki/Doris_Lake_Aerodrome,,0,2014-12-06T00:31:16+00:00
313332,UZM,small_airport,"Hope Bay Aerodrome",68.156,-106.618,150,NA,CA,CA-NU,"Hope Bay",0,,UZM,CHB3,,https://en.wikipedia.org/wiki/Hope_Bay_Aerodrome,,0,2014-12-06T00:56:58+00:00
325579,CA-0702,closed,"Hopewell Airport",45.474036,-62.716645,402,NA,CA,CA-NS,Hopewell,0,,,CF3,,,,0,2017-11-23T10:56:40+00:00
325139,CA-0698,closed,"Dauphinee (Mill) Lake Water Aerodrome",44.647193,-64.09235,243,NA,CA,CA-NS,Hubbards,0,,,DT4,,,,0,2017-10-08T22:49:02+00:00
320332,CSF2,heliport,"Innisfail Hospital Heliport",52.019302,-113.9536,3141,NA,CA,CA-AB,Innisfail,0,CSF2,,CSF2,,,,0,2016-09-17T03:31:18+00:00
320615,CA-0643,closed,"Bowden Airport",51.9832,-114.0115,3104,NA,CA,CA-AB,Innisfail,0,,,,,,,0,2016-10-02T07:57:08+00:00
314228,CA-0547,closed,"Invermere Water Aerodrome",50.49,-116.01,2618,NA,CA,CA-BC,Invermere,0,,,AF7,,,,0,2015-04-03T22:29:49+00:00
320459,CA-0617,closed,"Iqaluit Water Aerodrome",63.730001,-68.51,,NA,CA,CA-NU,Iqaluit,0,,,SF7,,,,0,2016-09-23T17:18:15+00:00
307391,CA-0518,small_airport,"Ivanhoe Airstrip",48.1830555556,-82.5492361111,1195,NA,CA,CA-ON,Ivanhoe,0,,,,,,,0,2012-10-23T22:17:57+00:00
39820,CA-0174,closed,"Jenny Lind Island Airport",68.6568,-101.735,28,NA,CA,CA-NU,"Jenny Lind Islsnd",0,CYUQ,,,,,YUQ,0,2015-10-10T13:55:07+00:00
320333,CKN3,closed,"Kahntah Airport",58.041502,-120.9092,1630,NA,CA,CA-BC,Kahntah,0,CKN3,,CKN3,,https://en.wikipedia.org/wiki/Kahntah_Aerodrome,,0,2016-09-17T04:00:46+00:00
39823,CA-0177,closed,"Kakwa Airport",54.420713,-118.982128,4013,NA,CA,CA-AB,Kakwa,0,,,FA6,,,,0,2016-10-30T06:36:45+00:00
320335,CKP7,heliport,"Sensenbrenner Hospital Heliport",49.4264,-82.426501,725,NA,CA,CA-ON,Kapuskasing,0,CKP7,,CKP7,,,,0,2016-09-17T08:55:04+00:00
39824,CA-0178,small_airport,"Kaskattama Airstrip",57.0415,-90.1126,30,NA,CA,CA-MB,"Kaska Goose Lodge",0,,,,,,,0,2015-10-09T15:46:31+00:00
308011,CA-0520,small_airport,"Lorneville Airstrip",44.448507,-78.910104,,NA,CA,CA-ON,"Kawartha Lakes",0,,,,,,,0,2012-11-20T23:45:10+00:00
39825,CA-0179,closed,"Kaybob South Airport",54.116664886475,-116.61666870117,3300,NA,CA,CA-AB,"Kaybob South Gas Plant",0,,,EB4,,,,0,2015-11-01T05:28:36+00:00
320337,CRG2,heliport,"Argus Heliport",49.9616,-119.445801,1894,NA,CA,CA-BC,Kelowna,0,CRG2,,CRG2,,,,0,2016-09-17T09:45:16+00:00
320338,CKH9,heliport,"Kelowna General Hospital Helipad",49.8743,-119.4924,1180,NA,CA,CA-BC,Kelowna,0,CKH9,,CKH9,https://en.wikipedia.org/wiki/Kelowna_General_Hospital,,,0,2016-09-17T10:10:53+00:00
320605,CA-0641,closed,"Kemano Bay Water Aerodrome",53.480001,-128.13,0,NA,CA,CA-BC,Kemano,0,,,AM7,,,,0,2016-10-01T15:59:58+00:00
320819,CKS2,seaplane_base,"Kennisis Lake Seaplane Base",45.234,-78.622,1227,NA,CA,CA-ON,"Kennisis Lake",0,CKS2,,CKS2,,https://en.wikipedia.org/wiki/Kennisis_Lake_Water_Aerodrome,,0,2016-10-15T22:27:44+00:00
321910,CKY4,seaplane_base,"Killarney (Killarney Mountain Lodge) Seaplane Base",45.96882,-81.507547,570,NA,CA,CA-ON,Killarney,0,CKY4,,CKY4,,https://en.wikipedia.org/wiki/Killarney_(Killarney_Mountain_Lodge)_Water_Aerodrome,,0,2017-01-21T05:16:33+00:00
317769,YRD,small_airport,"Dean River Airport",52.82371,-126.964957,62,NA,CA,CA-BC,"Kimsquit Valley",0,,YRD,,,,,0,2016-04-29T21:12:10+00:00
44472,CA-0312,closed,"Kingston Airfield",44.251099,-76.503403,,NA,CA,CA-ON,Kingston,0,,,,,https://en.wikipedia.org/wiki/Kingston_Airfield,,0,2016-03-02T10:27:26+00:00
301224,CA-0510,seaplane_base,"Balsam Lake Seaplane Base",44.54063,-78.893096,850,NA,CA,CA-ON,Kirkfield,0,CKW7,,CKW7,,https://en.wikipedia.org/wiki/Kirkfield/Balsam_Lake_Seaplane_Base,,0,2017-01-22T13:11:40+00:00
320339,CA-0609,small_airport,"Palestine Airport",44.490101,-78.977902,897,NA,CA,CA-ON,Kirkfield,0,CKP4,,CKP4,,https://en.wikipedia.org/wiki/Kirkfield_(Palestine)_Aerodrome,,0,2016-09-17T11:16:16+00:00
308529,YKT,seaplane_base,"Klemtu Water Aerodrome",52.6076345452,-128.521757126,0,NA,CA,CA-BC,Klemtu,0,,YKT,,,,,0,2013-04-22T05:55:27+00:00
46632,CA-0069,small_airport,"Knustford Airstrip",50.5980307035,-120.308640003,,NA,CA,CA-BC,Knutsford,0,,,,,,,0,2011-12-29T12:38:13+00:00
324910,CA-0685,closed,"Kuujjuaq Water Aerodrome",58.085,-68.4,3,NA,CA,CA-QC,Kuujjuaq,0,,,SQ7,,,,0,2017-09-09T08:34:27+00:00
298348,CA-0457,small_airport,"L'Île d'Entrée Airfield",47.276201,-61.712866,20,NA,CA,CA-QC,"L'Île d'Entrée",0,,,,,https://en.wikipedia.org/wiki/Entry_Island,"Ile d'entré",0,2019-09-30T16:21:23+00:00
317826,CA-0568,small_airport,"Prairie Point Airport",58.272539,-116.461299,990,NA,CA,CA-AB,"La Crête",0,,,,,,,0,2016-05-07T21:55:28+00:00
324911,CA-0686,closed,"La Romaine Water Aerodrome",50.21,-60.675,0,NA,CA,CA-QC,"La Romaine",0,,,SQ8,,,,0,2017-09-09T09:01:12+00:00
320820,CLL3,seaplane_base,"Lac Lamothe Water Aerodrome",48.739403,-71.1383,975,NA,CA,CA-QC,"Lac Lamothe",0,CLL3,,CLL3,,,,0,2016-10-15T23:33:45+00:00
39900,CA-0254,closed,"Mégantic Airport",45.588055,-70.871665,1500,NA,CA,CA-QC,Lac-Mégantic,0,,,SL4,,,,0,2016-09-25T12:56:41+00:00
320797,CBB3,seaplane_base,"Lake Muskoka/Boyd Bay Seaplane Base",45.0505,-79.409002,742,NA,CA,CA-ON,"Lake Muskoka",0,CBB3,,CBB3,,,,0,2016-10-14T10:04:00+00:00
320801,CLM6,seaplane_base,"Miller Island Seaplane Base",44.9922,-79.465401,742,NA,CA,CA-ON,"Lake Muskoka",0,CLM6,,CLM6,,,,0,2016-10-14T10:49:03+00:00
320802,CLM5,seaplane_base,"Lake Muskoka South Seaplane Base",44.966101,-79.4298,742,NA,CA,CA-ON,"Lake Muskoka",0,CLM5,,CLM5,,https://en.wikipedia.org/wiki/Lake_Muskoka_South_Water_Aerodrome,,0,2016-10-14T11:06:16+00:00
320817,CLR2,seaplane_base,"Lake Rosseau/John's Bay Seaplane Base",45.170104,-79.5975,742,NA,CA,CA-ON,"Lake Rosseau",0,CLR2,,CLR2,,,,0,2016-10-15T20:58:02+00:00
320832,CDL6,seaplane_base,"Doctor's Lake West Water Aerodrome",43.8836,-66.1028,13,NA,CA,CA-NS,Lakeside,0,CDL6,,CDL6,,https://en.wikipedia.org/wiki/Doctor%27s_Lake_West_Water_Aerodrome,,0,2016-10-16T10:08:07+00:00
39849,CA-0203,closed,"Lambert Creek Tower Airport",58.033333,-114.133331,1008,NA,CA,CA-AB,"Lambert Creek",0,,,FL4,,,,0,2016-09-15T17:00:30+00:00
330619,CA-0710,small_airport,"Lambton Airport",45.83345,-71.101641,1081,NA,CA,CA-QC,Lambton,0,,,,,,,0,2019-02-22T16:57:52+00:00
320340,CLM4,heliport,"Lamont Health Care Centre Heliport",53.7636,-112.7877,2126,NA,CA,CA-AB,Lamont,0,CLM4,,CLM4,,,,0,2016-09-17T11:44:43+00:00
320343,CA-0610,small_airport,"Lampman/Spitfire Air Airport",49.49,-102.882902,1967,NA,CA,CA-SK,Lampman,0,CSF8,,CSF8,,https://en.wikipedia.org/wiki/Lampman/Spitfire_Air_Aerodrome,,0,2016-09-17T13:33:20+00:00
46526,CLD2,heliport,"Edmonton / Leduc Heliport",53.253172,-113.542599,2411,NA,CA,CA-AB,Leduc,0,CLD2,,CLD2,,,,0,2016-09-07T22:46:03+00:00
319306,CA-0574,closed,"Les Cèdres Water Aerodrome",45.306001,-74.058008,115,NA,CA,CA-QC,"Les Cèdres",0,,,SU8,,,,0,2016-07-02T20:14:47+00:00
299244,cla5,small_airport,"Lethbridge / Anderson Field",49.6569444445,-112.772777778,3020,NA,CA,CA-AB,Lethbridge,0,CLA5,,,,,,0,2011-08-25T17:45:27+00:00
320345,CGN3,small_airport,"Gunnlaugson Airport",49.636701,-112.6916,3058,NA,CA,CA-AB,Lethbridge,0,CGN3,,CGN3,,https://en.wikipedia.org/wiki/Lethbridge_(Gunnlaugson)_Aerodrome,,0,2016-09-17T14:33:57+00:00
320526,CA-0628,closed,"Little Grand Rapids Water Aerodrome",52.036,-95.47,965,NA,CA,CA-MB,"Little Grand Rapids",0,,,KB3,,,,0,2016-09-26T00:08:41+00:00
320346,CPN8,small_airport,"London (Pioneer Airpark)",43.0975,-81.234301,980,NA,CA,CA-ON,London,0,CPN8,,CPN8,,https://en.wikipedia.org/wiki/London_(Pioneer_Airpark)_Aerodrome,,0,2017-01-09T19:56:57+00:00
39857,CA-0211,closed,"Longstaff Bluff Airport",68.932,-75.282,20,NA,CA,CA-NU,"Longstaff Bluff",0,,,YUV,,,CYUV,0,2013-04-25T13:41:33+00:00
320517,CA-0622,closed,"Longstaff Bluff Water Aerodrome",68.91,-75.27,,NA,CA,CA-NU,"Longstaff Bluff",0,,,SV8,,,,0,2016-09-25T15:30:11+00:00
320597,CA-0638,closed,"Louisville/Cascades Heliport",46.259103,-72.9511,36,NA,CA,CA-QC,Louisville,0,,,,,,CSM7,0,2016-10-01T06:36:58+00:00
320695,CA-0656,closed,"Lourdes-de-Blanc-Sablon Water Aerodrome",51.409004,-57.201,0,NA,CA,CA-QC,Lourdes-de-Blanc,0,,,SL6,,,,0,2016-10-07T19:41:26+00:00
321911,CGE2,seaplane_base,"Grand Etang Pubnico Water Aerodrome",43.6287,-65.8137,10,NA,CA,CA-NS,"Lower West Pubnico",0,CGE2,,CGE2,,https://en.wikipedia.org/wiki/Grand_Etang_Pubnico_Water_Aerodrome,,0,2017-01-21T05:39:12+00:00
39859,CA-0213,closed,"Lupin Airport",65.7666702271,-111.25,1608,NA,CA,CA-NU,"Lupin Mine",0,CYWO,YWO,,,https://en.wikipedia.org/wiki/Lupin_Airport,,0,2011-11-12T23:17:55+00:00
39860,CA-0214,closed,"Lytton Airport",50.245,-121.5683,930,NA,CA,CA-BC,Lytton,0,CYLY,,,,,YLY,0,2015-10-10T05:30:32+00:00
39862,CA-0216,closed,"Mackar Inlet Airport",68.349998474121,-85.733329772949,65,NA,CA,CA-NU,"Mackar Inlet",0,,,YUU,,,,0,2015-10-30T16:23:02+00:00
314218,CA-0544,closed,"Morfee Lakes Water Aerodrome",55.35,-123.08,2365,NA,CA,CA-BC,Mackenzie,0,,,AZ7,,,,0,2015-04-03T00:31:11+00:00
320348,CMW4,small_airport,"Collins Field",45.507401,-77.9906,1048,NA,CA,CA-ON,Madawaska,0,CMW4,,CMW4,,https://en.wikipedia.org/wiki/Madawaska_Collins_Field_Aerodrome,,0,2016-09-17T18:15:04+00:00
325581,CA-0703,closed,"RCAF Maitland",45.324905,-63.53312,89,NA,CA,CA-NS,Maitland,0,,,,,,,0,2017-11-23T11:53:38+00:00
320666,CA-0652,closed,"Malartic Airport",48.1551,-78.1412,1054,NA,CA,CA-QC,Malartic,0,,,SB2,,,,0,2016-10-06T22:12:01+00:00
317735,YAQ,seaplane_base,"Maple Bay Seaplane Base",48.8167,-123.6084,0,NA,CA,CA-BC,"Maple Bay",0,,YAQ,,,,,0,2016-04-27T02:02:36+00:00
320349,CSF5,small_airport,"Markerville/Safron Farms Airport",52.199,-114.237301,3005,NA,CA,CA-ON,Markerville,0,CSF5,,CSF5,,https://en.wikipedia.org/wiki/Markerville/Safron_Farms_Aerodrome,,0,2016-09-17T20:50:03+00:00
320623,CA-0648,closed,"Mary's Harbour Water Aerodrome",52.312,-55.827,0,NA,CA,CA-NL,"Mary's Harbour",0,,,CG5,,,,0,2016-10-02T20:22:51+00:00
39870,CA-0224,closed,"Maryfield Airport",49.833333,-101.51666,1888,NA,CA,CA-SK,Maryfield,0,,,JQ8,,,,0,2019-05-12T13:27:01+00:00
331223,CJQ8,small_airport,"Maryfield Aerodrome",49.846387,-101.514167,1885,NA,CA,CA-SK,Maryfield,0,CJQ8,,CJQ8,,https://en.wikipedia.org/wiki/Maryfield_Aerodrome,,0,2019-05-12T13:36:11+00:00
320523,CA-0627,closed,"Matagami Heliport",49.7534,-77.6626,860,NA,CA,CA-QC,Matagami,0,,,,,,CTM6,0,2016-09-25T22:45:29+00:00
320594,CA-0636,heliport,"Active Pass Lighthouse Heliport",48.8734,-123.2914,24,NA,CA,CA-BC,"Mayne Island",0,,,AB2,,,,0,2016-10-01T01:00:22+00:00
321893,CMK2,seaplane_base,"McKellar (Manitouwabing) Seaplane Base",45.501796,-79.917757,800,NA,CA,CA-ON,McKellar,0,CMK2,,CMK2,,https://en.wikipedia.org/wiki/McKellar_(Manitouwabing)_Water_Aerodrome,,0,2017-01-20T09:11:14+00:00
320518,CA-0623,closed,"Miguasha Airport",48.0758,-66.282,110,NA,CA,CA-QC,Miguasha,0,,,SM2,,,,0,2016-09-25T19:05:07+00:00
321898,CMB6,seaplane_base,"Lake Muskoka East (Milford Bay) Seaplane Base",45.074922,-79.480289,739,NA,CA,CA-ON,"Milford Bay",0,CMB6,,CMB6,,,,0,2017-01-20T11:18:53+00:00
320351,CRK2,small_airport,"Millet/Creekview Airport",53.0778,-113.506601,2535,NA,CA,CA-AB,Millet,0,CRK2,,CRK2,,https://en.wikipedia.org/wiki/Millet/Creekview_Aerodrome,,0,2016-09-17T22:33:05+00:00
308530,YLP,small_airport,"Mingan Airport",50.2869,-64.1528,70,NA,CA,CA-QC,Mingan,0,,YLP,,,,Longue-Pointe-de-Mingan,0,2013-04-22T07:25:51+00:00
40003,CA-0357,closed,"Stave Lake Airport",49.467727,-122.225691,352,NA,CA,CA-BC,Mission,0,,,BG5,,,,0,2016-09-22T20:50:32+00:00
298658,CA-0487,closed,"Long Branch Aerodrome",43.572975860599996,-79.5534181595,,NA,CA,CA-ON,Mississauga,0,,,,,https://en.wikipedia.org/wiki/Long_Branch_Aerodrome,,0,2011-06-20T12:51:08+00:00
320418,CHP3,heliport,"Mont-Tremblant/Heliport P3",46.1953,-74.571201,816,NA,CA,CA-QC,Mont-Tremblant,0,CHP3,,CHP3,,,,0,2016-09-21T07:02:06+00:00
321889,CMT2,seaplane_base,"Mont-Tremblant (Lac Maskinongé) Seaplane Base",46.087825,-74.608452,790,NA,CA,CA-QC,Mont-Tremblant,0,CMT2,,CMT2,,,,0,2017-01-19T23:20:27+00:00
46633,CA-0450,small_airport,"Monte Creek Airstrip",50.648263182,-119.90032196,,NA,CA,CA-BC,"Monte Creek",0,,,,,,,0,2011-12-29T12:37:00+00:00
298390,CPZ6,heliport,"Montreal / Point Zero Helipad",45.529803,-73.657787,152,NA,CA,CA-QC,Montreal,0,CPZ6,,CPZ6,,,PZ6,0,2016-10-06T17:43:38+00:00
320377,CHS5,heliport,"Heliport Senneville",45.4428,-73.9605,94,NA,CA,CA-QC,Montréal,0,CHS5,,CHS5,,,,0,2016-09-19T22:45:52+00:00
320401,CMH4,heliport,"Mirabel Hélico Heliport",45.69555,-73.9525,223,NA,CA,CA-QC,Montréal,0,CMH4,,CMH4,http://www.mirabelhelico.ca/en/company.html,,,0,2016-09-20T23:22:35+00:00
320795,CVP2,seaplane_base,"Île Sainte-Hélène Water Airport",45.5212,-73.5394,23,NA,CA,CA-QC,Montréal,0,CVP2,,CVP2,http://www.cvp2.org/,https://en.wikipedia.org/wiki/Montr%C3%A9al/%C3%8Ele_Sainte-H%C3%A9l%C3%A8ne_Water_Airport,"Hydro-Aéroport Montréal Centre-Ville",0,2016-10-14T09:18:46+00:00
320378,CEH8,heliport,"Évasion Hélicoptère Heliport",45.6406,-73.642702,95,NA,CA,CA-QC,Montréal/Laval,0,CEH8,,CEH8,,,,0,2016-09-19T23:19:07+00:00
42751,CA-0205,closed,"Moose Jaw Westair - Old Airport",50.43299865722656,-105.54199981689453,1900,NA,CA,CA-SK,"Moose Jaw",0,,,,,,,0,2009-01-03T17:05:54+00:00
39892,CA-0246,closed,"Aquila Field Airport",44.16669845581055,-79.36669921875,,NA,CA,CA-ON,"Mount Albert",0,,,,,,,0,2008-07-22T22:22:55+00:00
320659,CA-0650,closed,"Mount Lake Water Aerodrome",49.803502,-89.252,1024,NA,CA,CA-ON,"Mount Lake",0,,,ND7,,,,0,2016-10-06T18:18:39+00:00
39895,CCE2,small_airport,"Mount Pleasant Airport",46.5999984741,-64,,NA,CA,CA-PE,"Mount Pleasant",0,CCE2,,CCE2,,https://en.wikipedia.org/wiki/RCAF_Station_Mount_Pleasant,,0,2010-09-08T17:22:21+00:00
42748,CA-0200,heliport,"Manic 5 Heliport",50.66110610961914,-68.74042510986328,,NA,CA,CA-QC,"MRC Manicouagan",0,,,,,,,0,2008-12-20T22:45:16+00:00
314210,CA-0542,closed,"Nakusp Water Aerodrome",50.234,-117.8,1448,NA,CA,CA-BC,Nakusp,0,,,AB8,,,,0,2015-04-01T23:52:25+00:00
332195,ZNU,seaplane_base,"Namu Water Aerodrome",51.862825,-127.869357,0,NA,CA,CA-BC,Namu,0,,ZNU,,,,,0,2019-09-13T01:56:19+00:00
299302,CA-0498,small_airport,"Napanee Airstrip",44.2530609746,-76.9941186905,,NA,CA,CA-ON,Napanee,0,,,,,,,0,2012-01-02T16:48:04+00:00
320433,CNM6,heliport,"Naramata Heliport",49.6029,-119.578501,1856,NA,CA,CA-BC,Naramata,0,CNM6,,CNM6,,,,0,2016-09-22T21:49:23+00:00
320434,CHT4,heliport,"Nelson (High Terrain Helicopters) Heliport",49.486702,-117.327201,1950,NA,CA,CA-BC,Nelson,0,CHT4,,CHT4,http://highterrainhelicopters.com/,,,0,2017-01-09T19:37:44+00:00
320435,CND7,heliport,"Slocan Community Hospital Helipad",49.9841,-117.3744,1769,NA,CA,CA-BC,"New Denver",0,CND7,,CND7,,,,0,2016-09-22T22:20:35+00:00
320436,CNG2,heliport,"Aberdeen Hospital Heliport",45.572301,-62.6443,75,NA,CA,CA-NS,"New Glasgow",0,CNG2,,CNG2,,https://en.wikipedia.org/wiki/Aberdeen_Regional_Hospital,,0,2016-09-22T23:41:18+00:00
325568,CA-0701,closed,"New Richmond Airport",48.175468,-65.894721,44,NA,CA,CA-QC,"New Richmond",0,,,,,,,0,2017-11-22T00:26:55+00:00
39904,CA-0258,closed,"New Zealand Airport",46.4000015259,-62.316665649399994,,NA,CA,CA-PE,"New Zealand",0,,,,,,,0,2010-10-23T15:59:56+00:00
320437,CNG8,heliport,"Greater Niagara General Hospital Heliport",43.105803,-79.0919,640,NA,CA,CA-ON,"Niagara Falls",0,CNG8,,CNG8,,,,0,2016-09-23T00:36:42+00:00
314200,CA-0541,closed,"Nimpkish Water Aerodrome",50.33,-126.93,82,NA,CA,CA-BC,Nimpkish,0,,,AE8,,,,0,2015-03-29T16:40:30+00:00
300065,ceg6,heliport,"Nordegg / Ahlstrom Heliport",52.4893135963,-116.079568863,4411,NA,CA,CA-AB,Nordegg,0,CEG6,,,,,,0,2011-12-06T09:43:01+00:00
298384,CNB3,heliport,"North Bay Regional Health Centre Helipad",46.334854,-79.495869,715,NA,CA,CA-ON,"North Bay",0,CNB3,,CNB3,,,,0,2016-10-06T18:41:20+00:00
314907,CSD7,small_airport,"Sunderland field/Blackwater creek",44.227233,-79.097314,950,NA,CA,CA-ON,"North Durham and Kawartha Lakes",0,CSD7,,,,"https://en.wikipedia.org/wiki/Sunderland,_Ontario",,0,2015-07-02T19:59:48+00:00
320327,CA-0606,closed,"Flagg Cove Water Aerodrome",44.761,-66.753,0,NA,CA,CA-NB,"North Head",0,,,CH5,,,,0,2016-09-16T20:43:49+00:00
320453,CTM9,heliport,"New Oakville Trafalgar Memorial Hospital Heliport",43.449102,-79.763801,531,NA,CA,CA-ON,Oakville,0,CTM9,,CTM9,https://www.haltonhealthcare.on.ca/new-oakville-hospital.html,,,0,2016-09-23T13:36:39+00:00
334397,CA-0671,closed,"Ocean Pond Water Aerodrome",47.416,-53.4245,233,NA,CA,CA-NL,"Ocean Pond",0,,,CJ5,,,,0,2020-06-14T18:48:04+00:00
320455,CDC5,small_airport,"Dougall Campbell Field",52.010801,-121.2107,3060,NA,CA,CA-BC,"Oie Lake",0,CDC5,,CDC5,,https://en.wikipedia.org/wiki/Oie_Lake/Dougall_Campbell_Field_Aerodrome,,0,2016-09-23T14:45:38+00:00
320456,CME2,small_airport,"Omemee Airport",44.2854,-78.6276,835,NA,CA,CA-ON,Omemee,0,CME2,,CME2,,https://en.wikipedia.org/wiki/Omemee_Aerodrome,,0,2016-09-23T15:11:02+00:00
39916,CA-0270,closed,"Orangeville Airport",43.900002,-80.016671,1488,NA,CA,CA-ON,Orangeville,0,,,NH4,,,,0,2016-09-25T12:24:37+00:00
43873,COL2,small_airport,"Orangeville / Laurel Airstrip",43.916900634799994,-80.20580291750001,1620,NA,CA,CA-ON,Orangeville,0,COL2,,COL2,,,"orangeville laurel ol2",0,2010-12-27T15:19:28+00:00
320457,CHW2,heliport,"Orangeville/Headwaters Healthcare Centre Heliport",43.919901,-80.0754,1520,NA,CA,CA-ON,Orangeville,0,CHW2,,CHW2,,,,0,2017-01-09T19:21:15+00:00
320460,CWH4,heliport,"Winchester District Memorial Hospital Heliport",45.088,-75.3549,256,NA,CA,CA-ON,Ottawa,0,CWH4,,CWH4,,https://en.wikipedia.org/wiki/Winchester_District_Memorial_Hospital,,0,2016-09-23T22:36:24+00:00
320785,CRL8,seaplane_base,"Roberts Lake Seaplane Base",45.249602,-79.8258,813,NA,CA,CA-ON,"Parry Sound",0,CRL8,,CRL8,,https://en.wikipedia.org/wiki/Parry_Sound_(Roberts_Lake)_Water_Aerodrome,,0,2016-10-13T22:19:50+00:00
321884,CPD5,seaplane_base,"Paudash Lake Seaplane Base",44.959206,-78.036835,1126,NA,CA,CA-ON,Paudash,0,CPD5,,CPD5,,https://en.wikipedia.org/wiki/Paudash_(Paudash_Lake)_Water_Aerodrome,,0,2017-01-19T02:53:26+00:00
